target_ts_nanos,game_latency_ms,composite_latency_ms,encode_latency_ms,decode_latency_ms,network_latency_ms,decoder_queue_latency_ms,rendering_latency_ms,vsync_queue_latency_ms,total_MTP_latency_ms,enconded_frame_size_bytes,server_framerate_fps,client_framerate_fps,sending_bitrate_mbps,recving_bitrate_mbps,C,C_effective,gaze_variance_magnitude,fixation_confidence,experiment_target_timestamp
9428738462179,3.3976998,0.6034,5.7407,4.722136,5.705389,0.023542,2.181875,34.132507,56.50725,49046,36.20932,35.829277,,,80,80,14930.262250148236,0.000068264904,20260313_174803
9428766101188,1.8477,1.2343,5.7289,5.592604,8.098685,0.019115,2.4390109,31.589884,56.5502,50237,35.57377,35.920036,,,80,80,14126.54073941667,0.00006759592,20260313_174803
9428793813678,4.0485997,0.91110003,6.293,4.365625,5.029281,0.014844,11.50297,24.42332,56.58874,45657,35.220196,35.94778,,,80,80,11992.399146665364,0.00007201497,20260313_174803
9428826255545,0.3598,1.2914001,5.1187,4.673958,5.03656,1.819167,1.5740111,45.704273,65.577866,44718,34.89415,23.949398,,,80,80,9626.709057955914,0.00008651527,20260313_174803
9428849536983,4.0205,1.171,5.7934003,4.449844,4.874216,1.556875,1.570104,46.773895,70.20983,52972,37.662514,35.914448,,,80,80,6344.701998509936,0.000117856216,20260313_174803
9428877204281,0.6904,0.88130003,4.8751,4.907969,7.1078887,0.036563,10.368439,27.883356,56.751015,45654,38.782387,71.972725,,,80,80,5980.082151882872,0.00015833527,20260313_174803
9428904965950,3.709,0.8081,5.6335,4.645833,5.4870577,0.017032,1.822969,34.620365,56.743862,42499,34.197037,35.87955,,,80,80,5705.012072269233,0.00016891846,20260313_174803
9428937238313,0.49260002,0.7512,5.1383,4.574949,5.0599318,0.020156,2.257344,34.118916,52.4134,57786,34.678635,35.90972,,,80,80,5178.865074994497,0.00018337638,20260313_174803
9428960280886,0.30049998,0.7568,4.8691,4.7573957,8.464955,0.014896,11.958543,25.920889,57.04308,51776,40.271267,35.91753,,,80,80,4457.583131002088,0.00019773644,20260313_174803
9428988102400,3.026,0.5952,5.643,4.340521,6.118354,1.673386,1.745208,47.822853,70.96452,51242,33.51532,23.941559,,,80,78.11541,4140.68497406384,0.00022578023,20260313_174803
9429015841113,2.4559,1.6376001,6.1519003,4.496823,6.284289,2.2689068,1.3091149,46.51462,71.119156,47409,36.405205,35.912014,,,80,76.8771,3294.283491420906,0.00024872881,20260313_174803
9429053083270,1.3550999,0.8757,5.3827,4.5542192,5.825616,0.016354,10.066043,33.656925,61.73266,50259,39.625618,35.913948,,,80,73.14561,1867.5267108373455,0.0003585449,20260313_174803
9429076131293,4.3212,1.5122,5.4948,4.52849,5.8188334,0.022292001,1.7077609,43.241856,66.64743,38584,39.625618,35.917133,,,80,70.35614,1871.6746136002344,0.000535181,20260313_174803
9429099310097,4.242,0.7814,6.0776997,5.256251,7.188485,1.228906,2.133282,44.303467,71.21149,45998,39.46688,35.90927,,,80,70.36871,1939.3097336820992,0.0005339956,20260313_174803
9429136428828,0.7392,1.4532,5.5168,4.960156,6.401375,0.016874999,11.792293,31.235344,62.115246,44457,32.73408,35.91254,,,80,70.57942,1922.8855369590767,0.0005148773,20260313_174803
9429164244716,2.7976,1.239,3.368,4.683178,7.039047,0.018646,2.983489,39.884766,62.01372,42879,32.73408,35.920086,,,80,70.528015,1969.4229493295447,0.0005194144,20260313_174803
9429187525673,3.9724,0.7982,6.0418,4.934688,4.798175,0.016198,1.640521,44.35578,66.557755,50835,42.942783,35.906944,,,80,70.66492,2109.987159446727,0.00050750526,20260313_174803
9429215137668,1.2154001,0.65330005,5.6232,4.598907,4.403257,0.030833002,9.804845,26.595837,52.92558,46180,40.90649,71.97774,,,80,71.19385,2271.7110892930946,0.00046620684,20260313_174803
9429247479739,0.2723,0.7726,5.3181,4.533855,4.639605,0.014948,1.489062,31.41407,48.454533,49213,31.832535,35.88295,15.324408,15.324408,80,71.83818,2778.35285458556,0.00042416027,20260313_174804
9429270496106,1.0908,0.7301,5.4739003,5.027397,6.893274,0.018333,2.3531768,31.618193,53.205177,57847,38.98362,35.902058,,,80,74.04851,3559.2119992807648,0.0003239383,20260313_174804
9429298202099,1.9,1.7479,6.2489004,5.0135417,5.285962,0.016615,11.798439,35.095024,67.106384,94036,36.90609,23.94477,,,80,80,12774.898686953631,0.00016934253,20260313_174804
9429321488143,2.9317,0.99930006,5.3659,4.615781,7.801956,1.494115,1.6775,46.431953,71.31821,41841,36.90609,35.91221,,,80,80,18682.451313016907,0.00007827238,20260313_174804
9429353987572,0.7206,0.8862,5.5458,4.294792,5.1727657,3.5379171,1.370886,45.627766,67.156715,35488,36.40348,35.917824,,,80,80,26888.50692017842,0.000046492292,20260313_174804
9429377036706,2.0516999,0.6584,5.0375,4.536823,6.928339,0.015416999,9.750626,29.0668,58.045605,46161,39.73331,71.97655,,,80,80,34674.21400021974,0.000035591373,20260313_174804
9429404835615,0.8799,0.59220004,5.7715,4.8390102,7.410464,0.014427,2.288959,36.254047,58.05051,37976,35.755276,35.87315,,,80,80,37937.797039710975,0.000028839042,20260313_174804
9429437163698,2.2537,0.9691,5.1779003,4.974844,6.459093,0.460417,2.1299999,45.040813,67.465866,35792,30.849916,23.94072,,,80,80,41594.19739942283,0.00002517348,20260313_174804
9429460365411,1.526,0.8359,5.8238,4.32474,8.02576,0.012552,12.185783,25.446117,58.180653,41289,41.102703,71.972145,,,80,80,42297.441389437125,0.000023924713,20260313_174804
9429492826925,1.4521,1.1104,5.2341,4.7813554,5.6666307,0.012604,1.735104,33.392654,53.38495,37348,32.96544,35.845802,,,80,80,41711.16235065962,0.000023641533,20260313_174804
9429520437472,1.6467999,0.8571,5.4755,4.338802,7.5451846,0.013437999,1.3772911,32.460777,53.714897,36830,35.40412,35.94583,,,80,80,39355.33808701711,0.000024318419,20260313_174804
9429543510739,3.8018,0.6678,5.4930997,4.415105,5.181781,0.011875001,9.837761,29.00939,58.418613,38124,41.136856,35.912796,,,80,80,34840.31903433165,0.000025746269,20260313_174804
9429575859866,4.8564,0.9417,5.2865,4.330678,5.639724,0.009948,1.403073,31.49663,53.964653,38339,30.053583,35.919735,,,80,80,29350.10025986119,0.00003011877,20260313_174804
9429603585366,0.44520003,0.7241,5.1477003,4.3113537,6.0888352,0.012136,1.958333,35.298645,53.986305,38097,41.692204,35.914585,,,80,80,23194.47679278808,0.000035394725,20260313_174804
9429631277420,2.7786,1.9428,6.3778,5.237084,7.520437,0.013594,10.251511,33.85215,67.973976,41104,36.595856,23.940138,,,80,80,9432.456046092982,0.000053625277,20260313_174804
9429659168985,2.5641,1.0645,5.4627,4.461876,6.4750037,0.013697,1.8788551,45.794724,67.715454,35576,36.595856,35.918575,,,80,80,8102.330987944339,0.00010600569,20260313_174804
9429686956441,4.34,1.6309999,6.034,4.495782,6.732189,0.018281,1.574115,43.20304,68.028404,33534,33.626442,35.911354,,,80,80,7817.3614263676345,0.00012533004,20260313_174804
9429710125245,2.5338,1.124,5.6872,4.489897,8.203699,0.011146001,9.465469,27.241888,58.7571,51784,44.595078,71.97213,,,80,80,10053.14851618836,0.00012790404,20260313_174804
9429742494311,3.713,0.7536,5.3503003,4.5341153,4.621747,0.012032,1.4208331,33.935814,54.34144,45979,32.27722,35.876957,,,80,80,11265.26377871886,0.00009671517,20260313_174804
9429774908529,2.765,1.188,5.7759,4.660886,4.995632,0.012396,1.9238551,42.29113,63.612797,44331,31.740993,23.943218,,,80,80,12043.720178773126,0.00008545463,20260313_174804
9429793416708,1.1801,0.655,6.5326,4.4146876,5.127926,0.018542,12.216615,28.25474,58.400208,51606,52.467274,71.79441,,,80,80,12129.5725245432,0.00008302393,20260313_174804
9429821195975,3.4817002,0.72190005,6.2060003,4.624011,5.753683,0.011979001,1.552657,36.59333,58.94526,43599,35.126915,35.918667,,,80,80,11820.226737090074,0.0000827126,20260313_174804
9429848934126,3.6919,1.1464,5.6544003,4.761928,4.760634,0.011823,1.254063,37.76527,59.046417,39498,35.940197,35.924965,,,80,80,11342.35530945633,0.00008590314,20260313_174804
9429876673874,1.9413,1.1104,5.4203997,4.6664586,5.7683697,0.013177,9.594428,30.599758,59.114292,43371,37.85169,35.915493,,,80,80,10784.44133169524,0.00008942083,20260313_174804
9429909037603,2.2335,1.1401,5.2617,4.6408854,6.059025,0.012292,1.4410939,33.92635,54.714943,49355,31.125305,35.911304,,,80,80,11029.61478663801,0.00009266624,20260313_174804
9429941393231,3.5234,1.8923,6.0629997,4.968698,5.853854,0.013073,1.654688,40.01785,63.986866,64134,60.699135,23.942987,,,80,80,14255.519930079297,0.00008747289,20260313_174804
9429959929795,1.2427,0.7872,5.8948,4.9713554,7.003531,0.014062,11.036615,28.394915,59.345177,122333,56.975838,71.822784,,,80,80,17012.39236242529,0.0000737137,20260313_174804
9429973793639,4.9252,0.7801,5.1189,4.8277087,5.085177,0.027708,5.1077094,33.63449,59.506996,62880,56.975838,71.83158,,,80,80,24079.7872618119,0.000062355204,20260313_174804
9430006178641,1.5995,0.694,5.5251,4.703177,7.19385,0.011771,1.9659379,33.229317,54.922653,60244,34.630955,35.91056,,,80,80,44425.10593028607,0.00003248994,20260313_174804
9430038521294,0.4738,1.155,5.1475,5.070053,5.615003,0.849531,10.696772,35.190655,64.19832,100098,37.373398,23.944845,,,80,80,70877.78887954279,0.000018330744,20260313_174804
9430061700827,1.8642,1.0297,5.6858997,4.700782,7.528535,0.834323,2.005677,45.260464,68.909584,77107,37.373398,35.90735,,,80,80,79825.24126206586,0.000014108593,20260313_174804
9430084843480,0.50879997,0.6221,5.3777,4.027188,8.520933,0.015052,1.676927,38.46695,59.215645,61642,45.966656,71.99977,,,80,80,87605.80473248419,0.000012527209,20260313_174804
9430112650469,0.2189,0.6972,4.9375,4.905052,4.904266,0.019115,6.683907,37.3912,59.75714,60573,38.739872,35.872383,,,80,80,92041.60827207436,0.000011263093,20260313_174804
9430131203440,4.7899,1.6221,6.0787,4.937865,6.30399,0.81729096,2.0679688,42.437805,69.055626,56399,40.99856,35.91155,,,80,80,93949.34703245436,0.000010806472,20260313_174804
9430158996526,5.0463,1.8538,5.8059998,3.993438,4.418537,0.012136,1.806771,32.169483,55.106464,61968,38.213737,71.83687,,,80,80,93747.87371141327,0.000010628752,20260313_174804
9430186693604,2.7055,1.0218999,5.0695,4.346927,6.06706,0.014063,5.259636,30.892153,55.376736,59954,37.924038,35.915287,,,80,80,90966.4403564432,0.000010738885,20260313_174804
9430214425944,5.4602,1.3537999,5.2651,4.583803,4.6871004,1.634687,1.78349,44.583706,69.35188,59461,33.650208,23.94386,,,80,80,86582.85989360069,0.0000111612635,20260313_174804
9430242266509,2.9293,1.3359001,5.9356,4.2131248,6.216129,3.615834,1.819167,43.293976,69.35903,61457,37.953114,35.91045,15.73724,15.73724,80,80,80659.67267199642,0.000011809632,20260313_174805
9430270081220,3.0683,1.0407,6.018,4.403907,6.688002,0.011302,10.180418,24.052513,55.463142,64963,39.501335,71.974,,,80,80,67506.1328888029,0.000012567611,20260313_174805
9430297868358,0.6942,0.969,5.817,4.2868237,6.367978,0.012759999,2.657553,34.69577,55.501087,49030,39.501335,35.835495,,,80,80,59612.85631964426,0.000014345927,20260313_174805
9430334785422,0.3926,1.3334,6.1479,4.584376,6.60157,0.028229,2.547969,38.777443,60.413486,55558,54.5521,23.959862,,,80,80,26813.461229779863,0.000022120947,20260313_174805
9430348718601,4.9719,1.0045999,5.9958997,4.057344,4.904633,0.014010999,10.613855,28.614326,60.176575,55951,54.5521,71.83714,,,80,80,8199.28221639812,0.00003729331,20260313_174805
9430381116273,1.2630999,0.78150004,3.9005,4.1844788,5.237505,0.013594,1.324323,39.021828,55.726833,52553,34.080376,35.911076,,,80,80,5098.005886334115,0.0001331711,20260313_174805
9430408793588,1.6238,1.0272,5.0396004,4.1899996,5.057475,0.012968999,2.444375,36.515785,55.911205,55090,37.015926,35.912956,,,80,74.44841,3106.8010960677398,0.00031065787,20260313_174805
9430436540856,3.1494,0.7137,5.5613003,4.4040112,5.496695,0.012708,10.228804,26.40669,55.973305,52119,46.780342,35.91635,,,80,73.32452,2245.712249452043,0.00035111234,20260313_174805
9430455119921,5.2867002,0.8297,5.7119,4.507813,5.997067,0.02526,1.880834,27.055157,51.29443,49653,46.780342,71.676125,,,80,71.86985,2097.1313160244026,0.00042228829,20260313_174805
9430492093186,1.9548,0.7058,5.0129,4.181615,5.19973,0.012136,1.3001039,37.34539,55.71248,46475,30.307072,23.958773,,,80,70.24468,1689.3888202166936,0.0005459277,20260313_174805
9430515352720,1.4452,1.5122,3.9467998,4.4509897,4.280384,0.546563,9.751408,34.20388,60.137424,57998,44.64764,35.910805,,,80,69.77832,1683.7014986602778,0.0005960028,20260313_174805
9430542888319,1.1226001,0.6813,5.0955,4.885938,7.0972157,0.014375,1.682761,40.262383,60.84207,67381,34.769547,35.91697,,,80,69.799095,1723.8128132611296,0.00059357693,20260313_174805
9430570672720,3.4536,0.95600003,5.3292003,4.2948437,5.485108,0.012136,1.851823,39.469337,60.85205,50717,34.316383,35.911503,,,80,69.97432,1770.9560786970617,0.0005738798,20260313_174805
9430598417779,2.4775,1.215,3.9143,3.9872918,5.1622643,0.315209,11.452761,32.448303,60.97263,51293,38.290997,35.910393,,,80,70.07566,1738.4613827586627,0.0005630734,20260313_174805
9430626263928,2.6085,0.7346,5.4419,4.1582823,5.4620333,0.011927,1.592656,40.83101,60.840908,50398,35.038788,35.918262,,,80,69.965034,1693.95216057876,0.0005748906,20260313_174805
9430663242981,0.7347,1.5842999,3.3806,3.8994281,5.323474,0.014375,1.281667,35.626484,51.845028,60003,29.219774,35.912476,,,80,69.83032,1712.7231556653037,0.0005899685,20260313_174805
9430686359381,2.2911,0.6887,5.9674,3.902344,7.197072,0.011615001,10.797398,25.508827,56.364456,63717,45.074486,35.9145,,,80,69.94023,1798.469176077353,0.0005776082,20260313_174805
9430709577300,2.4872,0.66040003,5.2458,4.077396,5.500456,0.005469,1.325989,27.888569,47.19128,55576,45.074486,71.67868,,,80,70.171524,1771.8521688124229,0.00055321865,20260313_174805
9430737146657,6.3754,0.9425,6.6424,4.218594,7.340171,0.013437999,1.604323,34.026028,61.162853,56823,30.428156,23.957556,,,80,69.768654,1607.3400513450897,0.0005971379,20260313_174805
9430769529866,3.3546,0.9788,4.9364,4.226042,5.2054625,0.011666,9.89599,28.027437,56.636402,62200,40.10749,35.916103,,,80,69.50075,1421.3998914814451,0.00063041877,20260313_174805
9430792714712,5.0428004,0.7605,5.2613,4.016615,5.511391,0.015886,1.778802,38.920822,61.30812,54150,40.10749,35.90852,,,80,69.1016,1335.0408909665398,0.00068750797,20260313_174805
9430825049766,1.9512,1.6132,4.0076,3.983803,6.378418,0.0110410005,1.4890109,37.42341,56.857677,54830,34.444633,35.91627,,,80,68.49386,1151.6931400190608,0.00079746585,20260313_174805
9430848321433,2.4972,1.6893001,5.9102,4.275521,5.76825,0.02125,9.754687,31.245712,61.16212,51824,35.850903,35.92288,,,80,68.008606,898.3583220425477,0.00091421034,20260313_174805
9430875965082,1.9950999,1.1127,5.8922,4.445313,7.636616,0.012186999,1.283386,39.18119,61.558697,54206,35.850903,35.916092,,,80,67.419266,785.1022863067844,0.0011119038,20260313_174805
9430903721330,2.8523,0.7044,5.9399,4.5098963,4.964964,0.010782,2.1123438,40.55432,61.648914,56667,36.313324,35.911465,,,80,66.85796,666.5533568672436,0.00140031,20260313_174805
9430936104257,2.1866,0.77589995,6.3139,4.256147,6.6958933,0.012708,1.9845839,35.01684,57.242577,57846,31.854641,35.91165,,,80,66.587906,589.512310613118,0.0015999741,20260313_174805
9430954714832,4.9969,0.756,5.2371,4.507917,6.122814,1.2071351,1.667553,41.85622,66.35164,53725,63.10024,35.91712,,,80,66.452126,537.2807616151092,0.0017235405,20260313_174805
9430973165059,1.7637,0.7871,5.3686996,4.2236977,6.968887,0.012812,1.574636,41.15597,61.855503,48057,63.10024,71.82154,,,80,66.325096,500.2663334678668,0.0018577665,20260313_174805
9431000955882,0.2558,0.8782,6.0613003,4.473074,8.445482,0.015,11.949429,29.880074,61.958363,51922,37.88826,35.91102,,,80,66.167915,443.72700456066,0.0020558734,20260313_174805
9431028755884,1.9344,0.6645,4.8992,4.228282,5.003932,1.9868231,2.1821349,41.01516,61.914433,51122,37.88826,35.917877,,,80,66.06531,426.6162185686381,0.0022096871,20260313_174805
9431056547051,2.0146,1.041,5.5297,4.0532823,5.250222,0.60916597,1.593646,41.760162,61.851776,50279,35.76973,35.91618,,,80,65.92627,370.67567168273877,0.0024589978,20260313_174805
9431084322238,4.9941,0.6724,5.3968,4.321511,4.782795,0.025677,35.874435,6.009613,62.077328,49746,40.04854,35.909622,,,80,65.80619,399.0901222999672,0.0027244769,20260313_174805
9431112082137,2.3288,0.6516,5.1914,4.330729,5.5210137,10.714689,6.165625,27.252823,62.15668,48645,40.04854,35.875202,,,80,65.83054,404.23120652804903,0.002666098,20260313_174805
9431149214766,1.3127,1.3495001,6.5021,4.358281,4.7360144,0.042709,1.5717189,46.432625,66.30564,50116,27.18625,23.975927,,,80,65.937485,429.92794024279715,0.0024368258,20260313_174805
9431167683101,0.4314,1.7343,3.3467,4.7579694,15.47953,4.250625,13.479324,32.45278,75.932625,53072,43.408806,35.87685,,,80,66.02952,473.74410945507304,0.0022689009,20260313_174805
9431195496531,5.5532,2.2244,3.3795,4.622553,6.242901,0.015208,3.6776571,36.53753,62.252945,48904,43.408806,71.80705,,,80,66.08931,481.31646751371034,0.0021716894,20260313_174805
9431232570984,1.3693999,1.4015,3.2053,4.3788023,4.9015617,0.01349,2.425573,35.410744,53.106373,48270,30.756552,35.914375,15.527032,15.527032,80,66.194725,502.94144256244056,0.0020191409,20260313_174806
9431255674756,3.0398002,1.5071,4.6719003,4.1897397,5.6919827,0.019792,1.522552,37.216354,57.859222,50793,41.262634,35.915928,,,80,66.231964,502.7134407037428,0.0019702583,20260313_174806
9431283487605,0.8419,1.5234,5.1623,4.226042,4.492193,0.014739,1.8402611,39.76499,57.86583,46946,38.943085,35.91054,,,80,66.1846,442.49454010779294,0.0020328618,20260313_174806
9431297318284,6.722,0.88960004,5.3269,4.376094,10.377283,0.024427,1.909115,42.234932,71.86035,51834,38.943085,35.918945,,,80,66.08365,336.3742063196003,0.0021805244,20260313_174806
9431334361583,2.6499,0.9085,5.6306,4.753855,5.856783,0.012186999,13.456668,29.410072,62.678562,51940,38.61004,35.909077,,,80,65.55145,130.85105431698486,0.0035338113,20260313_174806
9431362145128,0.8421,0.6464,5.2881,4.06026,4.840381,0.021146,1.492136,31.577974,48.768494,47469,38.61004,71.83188,,,80,65.169785,123.73522739977206,0.0063682687,20260313_174806
9431380630616,0.3072,0.6456,5.5479,4.968542,5.384614,0.011406001,1.612761,39.605385,58.083412,48011,55.554634,35.913265,,,80,65.06158,103.81579986207396,0.008242703,20260313_174806
9431403763204,5.7837,2.0518,3.3466,4.362709,6.4444118,0.014479,10.724428,30.062208,62.790333,49161,34.11351,35.913967,,,80,65,69.78860226591533,0.010366656,20260313_174806
9431431520863,5.9282002,1.2954999,5.4434,4.6062503,6.502225,0.012761001,2.2540622,36.776596,62.81899,60401,37.034706,35.914818,,,80,65,60.97740269520364,0.014126567,20260313_174806
9431454678627,4.9269,1.1590999,6.072,3.9850528,4.737522,0.92916596,1.7223439,43.959427,67.49151,50472,44.800858,35.915882,,,80,65,67.41392447712667,0.01608789,20260313_174806
9431477831895,0.7016,0.72499996,4.5994,4.783907,6.575303,0.012448,10.406511,30.472885,58.277054,46107,49.124844,71.97847,,,80,65,82.4221400630666,0.014616908,20260313_174806
9431505621310,1.4381,0.9577,5.6670003,4.325782,5.622253,0.013489,1.644896,38.83399,58.50321,49229,36.95423,35.871475,,,80,65,92.716546550235,0.011987225,20260313_174806
9431528768815,3.8776,1.2004,5.0035,4.131198,6.3492312,0.011406001,2.6294801,39.854,63.05682,49104,37.757793,35.91569,,,80,65,113.2902614854626,0.009971832,20260313_174806
9431556551561,1.7463,0.8959,5.6895,4.373698,4.3624682,1.637657,11.359011,32.66402,62.728554,51058,39.918407,35.913,,,80,65.049614,133.41331982602514,0.008519842,20260313_174806
9431589028274,1.0093,0.9404,5.7293,3.98375,6.227877,0.013125,1.643229,38.998177,58.54516,58021,31.684273,35.911755,,,80,65.10999,146.01363999601085,0.0072834147,20260313_174806
9431616779468,4.5206003,0.8864,5.2595,3.8968241,5.486783,0.011927,1.472291,37.01267,58.546997,46710,32.027363,35.912125,,,80,65.15925,156.32730203131644,0.0065124794,20260313_174806
9431644458838,0.49369997,0.9958,3.2342,4.336303,8.276457,0.021458,4.785678,36.719276,58.862873,44478,37.35218,35.918003,,,80,65.201584,182.4636112824878,0.005969292,20260313_174806
9431672211582,2.4991999,1.8518,4.1677003,5.142709,5.251509,0.026666999,1.737656,38.291504,58.968746,48313,36.673428,35.91243,,,80,65.26531,205.9037736377735,0.0053035216,20260313_174806
9431699992510,0.6616,1.5273,6.0467,4.838803,5.78237,0.027395999,2.2171872,37.85736,58.958714,50389,38.8984,35.91098,,,80,65.34679,230.08526607683618,0.00464166,20260313_174806
9431732383565,1.3066001,1.2548,5.2681003,4.095261,5.5694084,0.014843,12.343595,24.565336,54.417946,53427,49.09397,35.9167,,,80,65.45413,277.75044835670906,0.0039862283,20260313_174806
9431751054192,2.0972,0.7026,5.6443,4.455104,6.39986,0.017605,1.638906,28.559874,49.51545,47861,49.09397,71.6653,,,80,65.51539,283.5502318143063,0.0036889864,20260313_174806
9431778587250,3.2014,0.839,3.9567997,4.742188,6.1011868,0.533593,1.402396,43.007454,63.78402,50521,36.257896,23.960117,,,80,65.56137,298.27113849016723,0.0034934245,20260313_174806
9431806389794,0.9649,0.63839996,5.9617,4.6069283,5.00172,2.883438,10.318959,33.4127,63.78875,49795,57.971016,35.911957,,,80,65.62055,302.3572510695684,0.0032702945,20260313_174806
9431820256462,3.7663,0.95710003,5.7132,4.1633344,6.535902,0.014166,2.043751,40.767876,63.96163,60462,57.971016,71.81909,,,80,65.6247,292.8551409939969,0.0032557112,20260313_174806
9431848173403,3.7966,0.9945,5.9902997,4.0395827,5.209644,0.010417,1.637344,41.96102,63.63941,50505,36.029934,35.914074,,,80,65.56973,265.0486368184761,0.0034600557,20260313_174806
9431875879049,2.7879,0.6958,5.3492002,5.060626,5.21632,1.396719,10.144845,33.347015,63.998425,52792,38.046394,35.93035,,,80,65.47919,228.51481842334616,0.003859021,20260313_174806
9431903640771,3.728,0.62880003,5.8677,4.051771,5.2649813,0.60270804,2.480834,41.441223,64.06602,48156,34.283207,35.912228,,,80,65.37163,200.22299539048092,0.00447154,20260313_174806
9431931447628,2.9698,0.9641,5.4245,4.3502083,7.503529,0.013646,1.696459,41.212402,64.13465,52967,36.824276,35.90995,,,80,65.28636,178.07005157484028,0.005115083,20260313_174806
9431959275667,0.4267,0.9124,5.0861,4.188438,5.2748013,0.014167,12.241303,21.987528,50.131435,51636,53.22688,71.82875,,,80,65.2352,167.9804536250911,0.005598653,20260313_174806
9431973125824,4.6941,0.7467,4.9991,4.557865,5.6396847,0.012396,1.629427,28.00868,50.287952,46482,53.22688,71.67652,,,80,65.22045,161.97148706202935,0.0057554645,20260313_174806
9432000796712,2.9322,0.9041,5.5772,4.2398443,8.7472315,0.011094,2.1213021,39.788166,64.32114,50169,37.359016,23.960367,,,80,65.16443,141.16548321542692,0.0064407745,20260313_174806
9432024044318,11.9134,0.9016,5.5933,4.123959,5.982119,0.019792,10.844063,29.45301,68.83125,49943,46.546482,35.91242,,,80,65.105774,115.47397026702558,0.0073580598,20260313_174806
9432056516625,1.5552,0.7887,6.0151,4.244063,5.869335,1.953698,1.822292,41.88122,64.129616,52187,56.47771,35.912098,,,80,65.05476,108.07839323642574,0.008398289,20260313_174806
9432074937546,1.0479,1.5084,4.205,4.1122923,5.080525,0.010104,1.3957291,42.401943,59.761898,49237,56.47771,71.977554,,,80,65.029,104.10675254533136,0.009044062,20260313_174806
9432098107795,2.7822,1.4627999,3.416,4.285157,5.3831677,2.6539059,10.590782,33.776894,64.350914,47770,38.857586,35.877182,,,80,65.00334,184.95597678945023,0.009794049,20260313_174806
9432121211548,6.0731,0.87420005,5.8729997,3.8527608,5.22642,0.011510001,1.408959,31.994589,55.314537,49152,62.39159,71.82222,,,80,65.12219,313.5206511522284,0.007076003,20260313_174806
9432139783547,3.3893,1.9008,3.9598997,4.523542,5.012918,0.27765602,2.314532,43.319637,64.69829,37327,62.39159,35.91591,,,80,65.64703,482.72114589079024,0.0031794414,20260313_174806
9432172146207,4.3684998,1.4642999,3.789,4.2403646,4.973097,0.017135,10.413074,30.907497,60.172966,47674,30.315155,35.913837,,,80,66.535,777.8969147665464,0.0016459478,20260313_174806
9432199930012,4.8657,1.5404,5.6794,4.4900527,4.977314,0.01401,2.38823,36.269154,60.224266,46215,35.701153,35.910877,,,80,67.14804,918.2895455806008,0.0012347909,20260313_174806
9432232317021,1.0258,1.4171,6.6581,4.214584,5.8699913,0.014479,1.866928,34.6438,55.710785,54482,34.314144,35.911125,15.593568,15.593568,80,67.60701,1013.5450340097086,0.0010402444,20260313_174807
9432250961346,4.1671,1.9580998,6.0927,3.799636,9.1035595,0.012499999,11.19224,28.49489,64.82073,51298,39.00993,35.916992,,,80,67.81686,1118.0791338575796,0.0009703427,20260313_174807
9432287996529,4.2808,1.5167,3.6125,4.256667,5.250574,0.013073,1.391146,35.26632,55.58778,48654,29.925337,35.91642,,,80,68.11784,1138.9573236671813,0.00088504324,20260313_174807
9432311003992,2.5384998,1.3432,3.3704,4.3206253,5.920453,0.01125,1.5115111,41.470562,60.4865,45749,45.311607,35.90876,,,80,68.15171,1135.1937065376026,0.0008763746,20260313_174807
9432334174338,0.3654,1.5207001,3.2633998,4.012188,6.204043,0.013125,11.3844795,24.377714,51.14105,46079,46.0526,71.83629,,,80,68.1266,1093.1641078122789,0.0008827857,20260313_174807
9432361872728,2.4694,0.6901,5.198,3.882604,5.187449,0.012709,2.064219,31.811625,51.316105,48125,35.517166,35.876377,,,80,68.00959,1054.4791663949127,0.00091393973,20260313_174807
9432389660768,2.645,1.4341,5.2107,4.0008326,4.3802543,0.013073,1.282344,32.31006,51.27636,43258,36.29224,35.91457,,,80,67.816765,965.5228335171297,0.0009703728,20260313_174807
9432422032647,3.0447998,1.5657,4.547,3.948073,6.03297,0.01026,1.548594,39.98967,60.687065,50243,29.513151,23.959549,,,80,67.438255,813.1487740788206,0.0011042119,20260313_174807
9432445130663,2.2191,0.65260005,5.1807003,4.617344,7.9370813,0.514219,1.3010421,43.039467,65.461555,43924,45.94828,35.907703,,,80,67.08661,642.2001098848087,0.0012664961,20260313_174807
9432482156306,1.4845,1.5979999,3.9534001,4.07599,9.709571,0.027291,2.0662508,33.334747,56.249752,39904,25.743273,35.91924,,,80,66.21443,338.7534355289244,0.0019929775,20260313_174807
9432505318480,0.9991,0.7689,5.1355,4.380052,5.6785846,0.056927003,2.162292,41.599495,60.78085,70903,50.390778,35.911945,,,80,65.723495,175.9383531377056,0.002943311,20260313_174807
9432533076429,1.6299,1.3921,3.2825,4.135886,4.690345,2.706459,1.9817189,41.19818,61.017097,45702,35.264538,35.913494,,,80,65,45.83997080450645,0.011195012,20260313_174807
9432556223962,1.3829,1.2943,5.4863997,4.095157,7.5903077,2.8218231,1.884323,41.030174,65.58538,49804,40.39294,35.90992,,,80,65,50.75243304157316,0.020365005,20260313_174807
9432588725961,1.787,1.9439,3.3825,4.189063,7.773216,0.014010999,12.823907,29.08949,61.00309,50941,38.8247,35.916523,,,80,65,49.05755595057192,0.019526538,20260313_174807
